step,avg_travel_time,vehicle_count,avg_waiting_time
702,109.0083179297597,298,94.71476510067114
703,109.06007393715342,298,95.42953020134229
704,108.91174661746618,305,93.92786885245901
705,108.96432964329644,303,95.23102310231023
706,109.0169126691267,303,95.92079207920793
707,109.06949569495696,304,96.28618421052632
708,109.12207872078721,304,96.96381578947368
709,108.97483118477594,311,95.44694533762058
710,109.02823818293432,310,96.41290322580645
711,109.0816451810927,310,97.05806451612904
712,109.13505217925108,310,97.71290322580646
713,109.18845917740946,311,98.04823151125402
714,109.04258578431373,320,95.9125
715,109.09712009803921,318,97.15094339622641
716,109.15165441176471,318,97.77672955974843
717,109.20557598039215,314,96.69745222929936
718,109.25949754901961,314,97.3312101910828
719,109.1137614678899,320,93.240625
720,109.16788990825688,316,94.17405063291139
721,109.2217125382263,314,93.35668789808918
722,109.27553516819572,314,93.96815286624204
723,109.32874617737004,310,92.94516129032257
724,109.18330280830281,321,90.35202492211837
725,109.23702686202687,314,90.19426751592357
726,109.29075091575092,314,90.79617834394904
727,109.34416971916971,312,91.3173076923077
728,109.39728327228327,310,90.47096774193548
729,109.2516758074345,318,88.79245283018868
730,109.3053016453382,313,88.15015974440895
731,109.35892748324193,313,88.7667731629393
732,109.41224862888483,311,89.33440514469453
733,109.46526508226691,309,88.45954692556634
734,109.31949513381996,315,86.83174603174604
735,109.37302311435523,312,86.24358974358974
736,109.42655109489051,312,86.83333333333333
737,109.47977493917276,310,87.47096774193548
738,109.53269464720195,308,86.58116883116882
739,109.38721918639952,315,84.73333333333333
740,109.4406496660595,311,85.0032154340836
741,109.4940801457195,311,85.58842443729904
742,109.54690346083788,307,85.4071661237785
743,109.59972677595628,307,86.00977198697069
744,109.45378787878788,309,84.19093851132686
745,109.5071212121212,309,84.79288025889967
746,109.56045454545455,309,85.41100323624596
747,109.61378787878787,311,85.47588424437299
748,109.66712121212122,311,86.09646302250803
749,109.52283726557773,319,84.55485893416927
750,109.57728372655778,319,85.17554858934169
751,109.63173018753781,319,85.80564263322884
752,109.68617664851784,319,86.44200626959248
753,109.73971566848155,315,86.41904761904762
754,109.59480676328502,316,85.24050632911393
755,109.64855072463769,315,86.18412698412699
756,109.70138888888889,311,86.58842443729904
757,109.7542270531401,311,87.27974276527331
758,109.80615942028986,305,88.56393442622951
759,109.66109101868595,316,86.17088607594937
760,109.71323086196504,307,88.44951140065146
761,109.76537070524412,307,89.17263843648209
762,109.8166063893912,303,90.36303630363037
763,109.86784207353827,303,91.11221122112211
764,109.7214199759326,307,90.34201954397395
765,109.77286401925392,306,91.35620915032679
766,109.8235559566787,301,93.4717607973422
767,109.87424789410349,301,94.20598006644518
768,109.92463898916968,301,94.87707641196013
769,109.77822822822823,309,93.12621359223301
770,109.82927927927928,305,95.02950819672131
771,109.88033033033032,307,95.1172638436482
772,109.93138138138139,307,95.81758957654723
773,109.98243243243243,307,96.52768729641694
774,109.83708033573141,318,93.86477987421384
775,109.88893884892086,314,95.74203821656052
776,109.94079736211032,314,96.43312101910828
777,109.99265587529976,316,96.5
778,110.0445143884892,316,97.17405063291139
779,109.89991023339317,323,95.73684210526316
780,109.95257330939558,323,96.40557275541795
781,110.00523638539796,323,97.06191950464397
782,110.05789946140035,323,97.72755417956657
783,110.11056253740276,325,97.78461538461538
784,109.9675925925926,335,95.5044776119403
785,110.0213560334528,331,97.30815709969788
786,110.07511947431303,331,97.95166163141994
787,110.12828554360813,327,96.52905198776759
788,110.18145161290323,327,97.17737003058105
789,110.03831246273107,331,93.44712990936556
790,110.09168157423971,327,93.2691131498471
791,110.14475253428742,325,93.24307692307693
792,110.19782349433513,325,93.87384615384616
793,110.25029815146094,321,92.48286604361371
794,110.10714285714286,326,91.69938650306749
795,110.16011904761905,321,90.65109034267913
796,110.21309523809524,321,91.27414330218069
797,110.26577380952381,319,90.61755485893417
798,110.31815476190476,317,90.66561514195584
799,110.17513368983957,324,89.3179012345679
800,110.22801544860368,319,88.50156739811912
801,110.2808972073678,319,89.12225705329153
802,110.33348187759952,317,88.4416403785489
803,110.38576945929887,315,88.7015873015873
804,110.24243772241992,319,86.42319749216301
805,110.29522538552787,317,86.6782334384858
806,110.34801304863582,317,87.25552050473186
807,110.40050415183867,315,86.66031746031746
808,110.45269869513642,313,86.92332268370608
809,110.30994671403197,322,83.70186335403727
810,110.36264061574896,317,84.81072555205047
811,110.41533451746595,317,85.38485804416403
812,110.46743635287152,313,84.92332268370608
813,110.51953818827708,313,85.5111821086262
814,110.37662529550828,319,82.4294670846395
815,110.42922576832152,316,83.80696202531645
816,110.48182624113475,316,84.40506329113924
817,110.534426713948,318,84.47798742138365
818,110.58702718676123,318,85.09748427672956
819,110.4452802359882,324,84.13888888888889
820,110.49896755162241,323,85.02476780185758
821,110.55265486725663,324,85.39506172839506
822,110.60634218289086,324,86.03395061728395
823,110.65914454277286,319,86.25391849529781
824,110.5170789163722,323,84.3188854489164
825,110.57008244994111,320,85.784375
826,110.62220259128387,315,86.52698412698413
827,110.67432273262662,316,86.9493670886076
828,110.72555948174323,310,88.32903225806452
829,110.58289241622575,318,86.81761006289308
830,110.63433274544386,311,88.65916398713826
831,110.68577307466197,311,89.38906752411576
832,110.73647854203409,306,90.94117647058823
833,110.78718400940623,307,91.39087947882736
834,110.64319248826291,309,91.06472491909385
835,110.69410211267606,308,92.08766233766234
836,110.74457159624413,306,93.22549019607843
837,110.79504107981221,306,93.9640522875817
838,110.84507042253522,303,95.52475247524752
839,110.70166959578208,313,93.17891373801918
840,110.75234329232572,308,95.3603896103896
841,110.80301698886936,308,96.07467532467533
842,110.85354422964265,308,96.74025974025975
843,110.90407147041593,308,97.4512987012987
844,110.7611111111111,314,96.2515923566879
845,110.8124269005848,313,97.24281150159744
846,110.86359649122807,312,98.24679487179488
847,110.91476608187135,312,98.9326923076923
848,110.96593567251462,313,99.29712460063898
849,110.82384705195564,319,98.10031347962382
850,110.87580268534734,317,99.38801261829653
851,110.92775831873905,318,99.73584905660377
852,110.97971395213077,318,100.40251572327044
853,111.03166958552248,318,101.06603773584905
854,110.89087995337995,327,98.92048929663609
855,110.94391025641026,325,100.1723076923077
856,110.99694055944056,325,100.8123076923077
857,111.0493881118881,321,99.66355140186916
858,111.10183566433567,321,100.31152647975078
859,110.9610238510762,324,97.07098765432099
860,111.01367073880162,321,97.73208722741433
861,111.06602675974403,319,96.98119122257053
862,111.11838278068645,319,97.60815047021944
863,111.17015706806282,315,96.58095238095238
864,111.02932636469222,322,95.09937888198758
865,111.08159117305459,318,94.07861635220125
866,111.13385598141696,318,94.69182389937107
867,111.18583042973287,316,95.15189873417721
868,111.23751451800233,314,94.35987261146497
869,111.09710144927536,323,92.3374613003096
870,111.14927536231885,317,91.94637223974763
871,111.20144927536232,317,92.56466876971609
872,111.25333333333333,315,93.07301587301588
873,111.30492753623189,313,92.24920127795527
874,111.16420717592592,318,90.73899371069183
875,111.21629050925925,315,90.20952380952382
876,111.2683738425926,315,90.8031746031746
877,111.32016782407408,313,91.3226837060703
878,111.37167245370371,311,90.47588424437299
879,111.23122472559214,317,88.71293375394322
880,111.28321779318313,313,89.05111821086263
881,111.33521086077413,313,89.64856230031948
882,111.3866262276141,309,89.39805825242719
883,111.43804159445408,309,90.01618122977347
884,111.29772202998846,315,86.94285714285714
885,111.34962514417532,311,88.67845659163987
886,111.40152825836216,311,89.30546623794213
887,111.45343137254902,313,89.36102236421725
888,111.50533448673588,313,90.0
889,111.36614853195164,322,88.1086956521739
890,111.41911341393207,320,89.29375
891,111.4720782959125,321,89.65420560747664
892,111.52504317789293,321,90.29595015576324
893,111.57714450201497,316,90.60443037974683
894,111.4375,320,88.5875
895,111.48979885057472,317,90.09779179810725
896,111.54123563218391,312,90.95833333333333
897,111.59267241379311,313,91.36102236421725
898,111.64324712643678,307,92.78827361563518
899,111.50301204819277,315,91.13333333333334
900,111.55378657487091,308,93.0
901,111.60456110154905,308,93.73051948051948
902,111.65447504302927,303,95.4026402640264
903,111.70438898450946,304,95.83552631578948
904,111.56300114547537,308,94.87337662337663
905,111.6131156930126,306,96.22222222222223
906,111.6626575028637,303,97.60726072607261
907,111.71219931271477,303,98.34323432343234
908,111.76131156930126,301,99.64119601328903
909,111.62006861063465,309,97.77346278317152
910,111.66981132075472,304,100.10526315789474
911,111.71955403087479,305,100.48852459016393
912,111.76929674099486,306,100.86601307189542
913,111.81903945111492,306,101.57843137254902
914,111.6785102739726,315,99.36507936507937
915,111.72902397260275,313,100.68370607028754
916,111.77953767123287,313,101.370607028754
917,111.83005136986301,314,101.72611464968153
918,111.88056506849315,315,102.07301587301588
919,111.74074074074075,319,101.46394984326018
920,111.79202279202279,319,102.12852664576802
921,111.84330484330485,320,102.46875
922,111.8945868945869,320,103.1375
923,111.94586894586895,321,103.4766355140187
924,111.80745164960182,330,101.28787878787878
925,111.85978384527873,328,102.5548780487805
926,111.91211604095564,328,103.1951219512195
927,111.96387940841866,324,101.80246913580247
928,112.01564277588169,324,102.45370370370371
929,111.87720045428733,327,98.88990825688073
930,111.92915956842702,324,98.48765432098766
931,111.98083475298127,322,98.42546583850931
932,112.0325099375355,322,99.05900621118012
933,112.08361726291879,318,97.69811320754717
934,111.9454365079365,325,96.21230769230769
935,111.99702380952381,319,95.46708463949844
936,112.04861111111111,319,96.07836990595611
937,112.0999149659864,317,95.33438485804416
938,112.15093537414965,315,95.4063492063492
939,112.01273344651952,322,93.93478260869566
940,112.06423316355405,317,92.91798107255521
941,112.11573288058857,317,93.52996845425868
942,112.16694963214488,315,92.76507936507936
943,112.21788341822298,313,92.84664536741214
944,112.0795197740113,318,90.06918238993711
945,112.13093220338983,315,90.46666666666667
946,112.18234463276836,315,91.04126984126984
947,112.23347457627119,313,90.27476038338658
948,112.2843220338983,311,90.43729903536978
949,112.14622109419064,317,87.91482649842271
950,112.19754653130288,313,88.64856230031948
951,112.24887196841512,313,89.23003194888179
952,112.29963338973491,309,88.63106796116504
953,112.35039481105471,309,89.22653721682848
954,112.21199324324324,310,87.20967741935483
955,112.26323198198199,309,88.09708737864078
956,112.31447072072072,309,88.70873786407768
957,112.36570945945945,311,88.7524115755627
958,112.4169481981982,311,89.37620578778134
959,112.2800730747611,318,88.02830188679245
960,112.3323496346262,317,88.93375394321767
961,112.38462619449129,317,89.57413249211356
962,112.43690275435638,317,90.22397476340694
963,112.48833614390107,313,90.21086261980831
964,112.35086980920315,314,89.03503184713375
965,112.40249719416386,312,90.28846153846153
966,112.45328282828282,308,90.92857142857143
967,112.50406846240179,308,91.62987012987013
968,112.55401234567901,302,93.20198675496688
969,112.41582633053221,309,91.79935275080906
970,112.46596638655463,303,93.44554455445545
971,112.51610644257703,303,94.17821782178218
972,112.56540616246498,299,95.41806020066889
973,112.61470588235294,299,96.17056856187291
974,112.4756711409396,301,95.80066445182725
975,112.52530760626398,301,96.52159468438538
976,112.57452460850112,298,97.93624161073825
977,112.62374161073825,298,98.66442953020135
978,112.67253914988814,297,99.54882154882155
979,112.53405918481296,307,97.0
980,112.58361250697934,302,99.28145695364239
981,112.63316582914572,304,99.32894736842105
982,112.6824399776661,302,100.67549668874172
983,112.73171412618649,302,101.38079470198676
984,112.59336677814939,307,100.41693811074919
985,112.64325529542921,305,101.75737704918033
986,112.69314381270902,305,102.44262295081967
987,112.74303232998885,307,102.45276872964169
988,112.79292084726868,307,103.12377850162866
989,112.65567612687813,314,101.48407643312102
990,112.70631608235949,312,102.79166666666667
991,112.75695603784085,312,103.45192307692308
992,112.80759599332221,312,104.11858974358974
993,112.85823594880357,313,104.44408945686901
994,112.72194444444445,321,102.4766355140187
995,112.77361111111111,320,103.446875
996,112.82527777777777,320,104.084375
997,112.87638888888888,316,102.81012658227849
998,112.9275,316,103.44620253164557
999,112.79145867997781,321,99.37694704049844
